id,text,language,category,subcategory,priority,duplicate_of
873,मेरे स्टूडेंट अकाउंट से ई-लाइब्रेरी संसाधन एक्सेस नहीं हो रहा है।,hi,IT_Library,library_digital_resources,2,
75,Data Structures की क्लास में छात्रों के डाउट्स ठीक से क्लियर नहीं किए जाते हैं।,hi,Academics,teaching_quality,3,
690,The portal shows an error every time I try to access my results.,en,IT_Library,portal_account_access,2,
807,"the elective course lab ka licensed software expire ho gaya hai, renew chahiye.",hinglish,IT_Library,software_license,3,
519,two weeks बाद भी मेरा कॉशन डिपॉजिट रिफंड नहीं मिला।,hi,Fees_Accounts,refund,3,
417,There is an issue with the examination procedure and I need guidance on the correct process.,en,Examinations,examination_process,2,
1115,Construction work ki wajah se common college facility ka access block ho raha hai.,hinglish,Infrastructure,construction_facility_disruption,3,
1156,Bhiwandi se daily travel ki wajah se students ke liye full college schedule follow karna difficult ho raha hai.,hinglish,Transport,commuting_accessibility,2,
1451,The canteen serving process is too slow during normal service hours.,en,Canteen,food_service,2,
589,The fee payment failed but Rs. 500 was deducted from my account.,en,Fees_Accounts,payment_transaction,4,
414,I have an administrative problem with the examination process that is not related to marks or the timetable.,en,Examinations,examination_process,3,
466,मुझसे सेमेस्टर फीस में Rs. 500 अतिरिक्त लिया गया है बिना किसी कारण के।,hi,Fees_Accounts,fee_discrepancy,2,
720,Main two weeks se student portal mein login nahi kar pa raha.,hinglish,IT_Library,portal_account_access,1,
882,मेरे स्टूडेंट अकाउंट से ई-लाइब्रेरी संसाधन एक्सेस नहीं हो रहा है।,hi,IT_Library,library_digital_resources,2,
1559,Washrooms in Block C are not being cleaned regularly.,en,Infrastructure,sanitation_cleanliness,3,1000
284,There is a mismatch between internal and external marks for DBMS.,en,Examinations,marks_discrepancy,4,
1295,Aaj canteen mein khana undercooked aur thanda mila.,hinglish,Canteen,food_quality,2,
357,"Operating Systems paper ka revaluation chahiye, marks galat lag rahe hain.",hinglish,Examinations,revaluation,3,
912,Furniture or physical equipment in the classroom lab is damaged and needs repair.,en,Infrastructure,classroom_lab_maintenance,3,
784,"AI/ML लैब का लाइसेंस्ड सॉफ्टवेयर एक्सपायर हो गया है, रिन्यू चाहिए।",hi,IT_Library,software_license,2,
1133,Long-distance commuting is making it difficult for students from Boisar to attend the full college schedule regularly.,en,Transport,commuting_accessibility,2,
563,मेरी स्कॉलरशिप स्थिति पोर्टल पर two weeks से अपडेट नहीं हुई है।,hi,Fees_Accounts,scholarship,3,
93,There was inappropriate behaviour by the faculty in class today.,en,Academics,faculty_conduct,2,
1165,"Thalasari se students ko college aane mein around three hours lagte hain, long commute ki problem consider honi chahiye.",hinglish,Transport,commuting_accessibility,1,
1211,Nalasopara se long commute ki wajah se students ko return train pakadne ke liye kabhi lecture early leave karna padta hai.,hinglish,Transport,transport_academic_conflict,3,
1359,Canteen prices were increased without any notice to students.,en,Canteen,pricing,2,
206,Computer Networks में मेरी अटेंडेंस गलत दिखाई जा रही है जबकि मैं क्लास में था।,hi,Academics,attendance,2,
601,ट्रांजैक्शन फेल होने की वजह से फीस पेमेंट पूरा नहीं हो पा रहा है।,hi,Fees_Accounts,payment_transaction,3,
1417,"कैंटीन का मेनू महीनों से नहीं बदला, हमें और विविधता चाहिए।",hi,Canteen,menu_variety,3,
1155,Virar से आने वाले छात्रों को कॉलेज पहुंचने में लगभग तीन घंटे लगते हैं और उनकी यात्रा की समस्या पर ध्यान देने की जरूरत है।,hi,Transport,commuting_accessibility,2,
686,I am unable to log into the student portal for 5 days.,en,IT_Library,portal_account_access,2,
1002,Washrooms in the main building are not being cleaned regularly.,en,Infrastructure,sanitation_cleanliness,3,
1553,The internet connection in the ground floor lab keeps disconnecting.,en,IT_Library,wifi_network,3,735
1364,The price for a basic meal is too high compared to the quality offered.,en,Canteen,pricing,2,
89,"Professor Data Structures ke concepts clearly explain nahi kar rahe, samajhne mein problem ho rahi hai.",hinglish,Academics,teaching_quality,3,
979,"Block C 3rd floor ke paas exposed wiring hai, ye unsafe hai.",hinglish,Infrastructure,electrical_issues,5,
1480,Canteen mein normal service time par food serving bohot slow hai.,hinglish,Canteen,food_service,1,
1056,पार्किंग की जगह कम होने से छात्रों को वाहन पार्क करने में समस्या हो रही है।,hi,Infrastructure,parking_access,2,
1293,Aaj canteen mein khana undercooked aur thanda mila.,hinglish,Canteen,food_quality,1,
369,The exam datesheet has a timing or date conflict with another subject's exam.,en,Examinations,examination_schedule,3,
1487,the main building के वॉशरूम नियमित रूप से साफ नहीं किए जा रहे हैं।,hi,Infrastructure,sanitation_cleanliness,4,1012
691,रिजल्ट देखने की कोशिश करने पर पोर्टल एरर दिखाता है।,hi,IT_Library,portal_account_access,2,
174,Data Structures ka important syllabus abhi tak complete nahi hua hai.,hinglish,Academics,syllabus_course_progress,3,
1522,My scholarship status has not been updated on the portal for 5 days.,en,Fees_Accounts,scholarship,3,550
238,I am unable to download my hall ticket from the portal.,en,Examinations,hall_ticket,4,
1004,There is a sanitation and cleanliness problem near the 3rd floor corridor.,en,Infrastructure,sanitation_cleanliness,3,
